merchant_id,nama,kategori,sub_kategori,tipe,kota,kecamatan,is_bni_acquiring,produk_bni,avg_omzet_bulanan,degree,weighted_degree,pagerank,betweenness,community_id,community_size,connected_bni_ratio,avg_neighbor_jaccard,n_customers,is_hub,customer_density,log_omzet,lama_beroperasi_tahun,jumlah_karyawan,rating_google,jumlah_outlet,has_rating,has_website,has_social_media,in_graph,priority_score,priority_rank,priority_category,predicted_priority,priority_probability
M0529,UD Buana Distribusi Indonesia,Electronics,gadget,supplier,Bekasi,Harapan Indah,Ya,QRIS + EDC,486106358.0,1.0,0.052632,0.0006670071687284,0.0,14,29.0,1.0,0.052632,21.0,0,10.5,20.00193800360056,15.0,16.0,4.1,3.0,1,1,1,True,0.2613956156756496,431,Rendah,0,0.2613956156756496
M0527,Komputer Bintang Juara,Electronics,computer,retailer,Bekasi,Jababeka,Ya,QRIS + EDC,388146690.0,2.0,0.1152779999999999,0.0009101033334676,0.0025610223642172,10,26.0,1.0,0.0576389999999999,36.0,0,12.0,19.77689389572488,11.0,22.0,3.4,4.0,1,1,1,True,0.3195809443036864,330,Rendah,0,0.3195809443036864
M0526,Sentra Gadget Makmur,Electronics,accessories,retailer,Tangerang,Gading Serpong,Ya,QRIS,423918348.0,3.0,0.181002,0.0014017100116687,0.0035476038338658,1,29.0,0.6666666666666666,0.060334,37.0,0,9.25,19.865051421538443,11.0,21.0,0.0,4.0,0,0,1,True,0.31361689862792974,347,Rendah,0,0.31361689862792974
M0525,Buana Teknologi Center,Electronics,computer,retailer,Tangerang,Karawaci,Ya,QRIS,951902429.0,1.0,0.060606,0.0006448584241158,0.0,9,20.0,1.0,0.060606,41.0,0,20.5,20.673973098007437,13.0,41.0,0.0,4.0,0,1,1,True,0.2619945626941776,426,Rendah,0,0.2619945626941776
M0523,Nawasena Gadget Distribusi,Electronics,service,supplier,Bekasi,Kemang Pratama,Ya,QRIS + EDC,700848907.0,4.0,0.233143,0.0016831658957715,0.0140370607028753,17,39.0,0.75,0.05828575,25.0,0,5.0,20.367802883964117,11.0,29.0,4.2,3.0,1,0,0,True,0.392523395781974,207,Sedang,0,0.392523395781974
M0522,CV Adikara Distribusi Sentosa,Electronics,service,supplier,Depok,Cinere,Ya,QRIS + EDC,2833209837.0,4.0,0.23564,0.0015790059816535,0.0052753993610223,12,58.0,0.75,0.05891,47.0,0,9.4,21.764676124236413,12.0,57.0,0.0,4.0,0,1,0,True,0.38554271500740844,219,Sedang,0,0.38554271500740844
M0521,Sentra Gadget Sinar,Electronics,service,retailer,Tangerang,BSD,Ya,QRIS,44619151.0,5.0,0.286783,0.0021422752780499,0.0126773162939297,1,29.0,0.6,0.0573565999999999,28.0,0,4.666666666666667,17.61367374185754,11.0,14.0,0.0,1.0,0,0,0,True,0.4266143385784698,172,Sedang,0,0.4266143385784698
M0294,Atelier Sinar,Fashion,textile,retailer,Jakarta,Pluit,Ya,QRIS,19806722.0,2.0,0.100847,0.0008607398499232,0.002811501597444,5,19.0,0.5,0.0504235,15.0,0,5.0,16.801531983486797,10.0,24.0,4.2,1.0,1,1,1,True,0.18690213986198534,553,Rendah,0,0.18690213986198534
M0293,Atelier Nawasena,Fashion,clothing,retailer,Tangerang,Karawaci,Ya,QRIS + EDC,87888305.0,8.0,0.500049,0.0031898117004832,0.0258862619808306,12,58.0,0.25,0.062506125,19.0,1,2.111111111111111,18.291577316262465,11.0,29.0,0.0,3.0,0,0,0,True,0.5442238016151473,65,Tinggi,1,0.5442238016151473
M0324,Grosir Kain Kencana,Fashion,textile,supplier,Jakarta,Thamrin,Ya,QRIS + EDC,48585967.0,4.0,0.271963,0.0019412097199699,0.0031437699680511,18,41.0,0.75,0.06799075,16.0,0,3.2,17.698845322902006,14.0,9.0,3.7,2.0,1,1,0,True,0.42241454619572677,174,Sedang,0,0.42241454619572677
M0323,Sejahtera Busana Distribusi,Fashion,clothing,supplier,Tangerang,Karawaci,Ya,QRIS + EDC,1710666619.0,3.0,0.156269,0.0011239292511956,0.0047284345047923,5,19.0,0.6666666666666666,0.0520896666666666,32.0,0,8.0,21.26014896775188,12.0,33.0,3.9,4.0,1,1,0,True,0.2862135653286133,385,Rendah,0,0.2862135653286133
M0321,Jelita Garmen House,Fashion,textile,retailer,Bogor,Bogor Tengah,Ya,QRIS + EDC,494834145.0,5.0,0.280243,0.0017173574109058,0.0121226837060702,3,76.0,0.8,0.0560486,33.0,0,5.5,20.019733205802435,22.0,31.0,0.0,6.0,0,0,1,True,0.44345502693303634,154,Sedang,0,0.44345502693303634
M0320,Konveksi Nusantara Abadi,Fashion,clothing,supplier,Bogor,Cibinong,Ya,QRIS,320972257.0,5.0,0.329483,0.0019148843772471,0.0022083067092651,3,76.0,0.8,0.0658966,21.0,0,3.5,19.586865253683538,12.0,40.0,3.7,4.0,1,1,1,True,0.471800928080641,125,Sedang,0,0.471800928080641
M0319,PT Buana Mode Sentosa,Fashion,clothing,retailer,Bogor,Sentul,Ya,QRIS + EDC,5931416537.0,7.0,0.391298,0.0025365381925968,0.0209022364217252,3,76.0,0.8571428571428571,0.0558997142857142,51.0,1,6.375,22.503528897989447,23.0,50.0,4.2,6.0,1,0,1,True,0.5946772972451181,44,Tinggi,1,0.5946772972451181
M0318,Konveksi Pelita Abadi,Fashion,textile,supplier,Bekasi,Kemang Pratama,Ya,QRIS + EDC,41415178.0,1.0,0.06,0.0006339865279118,0.0,8,46.0,0.0,0.06,18.0,0,9.0,17.53915801411068,17.0,15.0,0.0,4.0,0,0,0,True,0.011023367825063657,608,Rendah,0,0.011023367825063657
M0286,Langgeng Busana Center,Fashion,footwear,retailer,Tangerang,Gading Serpong,Ya,QRIS + EDC,495547100.0,5.0,0.299914,0.00190534171561,0.0155501597444089,12,58.0,0.6,0.0599828,23.0,0,3.8333333333333335,20.021172964734298,25.0,23.0,0.0,5.0,0,0,0,True,0.4128208915037692,183,Sedang,0,0.4128208915037692
M0285,Grosir Kain Sinar,Fashion,accessories,supplier,Depok,Sawangan,Ya,QRIS,84643763.0,1.0,0.066667,0.0015948963317384,0.0,16,2.0,1.0,0.066667,19.0,0,9.5,18.253961995784906,11.0,13.0,4.3,2.0,1,1,1,True,0.3337363431586322,286,Rendah,0,0.3337363431586322
M0284,Busana Selaras Jaya,Fashion,clothing,retailer,Tangerang,Cipondoh,Ya,QRIS,104212807.0,4.0,0.22815,0.0016813788790833,0.0083833865814696,14,29.0,0.75,0.0570375,30.0,0,6.0,18.46194559719622,7.0,22.0,4.1,1.0,1,0,0,True,0.3909940828184826,211,Sedang,0,0.3909940828184826
M0283,Lentera Apparel House,Fashion,textile,retailer,Tangerang,Alam Sutera,Ya,QRIS + EDC,2816881472.0,5.0,0.315563,0.0020398876076558,0.008858785942492,7,67.0,0.8,0.0631125999999999,43.0,0,7.166666666666667,21.75889624934309,15.0,41.0,3.9,4.0,1,1,0,True,0.47712102685914076,115,Sedang,0,0.47712102685914076
M0282,Selaras Busana Store,Fashion,footwear,retailer,Depok,Cinere,Ya,QRIS,600242272.0,1.0,0.066667,0.0015948963317384,0.0,16,2.0,1.0,0.066667,29.0,0,14.5,20.212843920013185,19.0,18.0,3.7,2.0,1,1,1,True,0.3337363431586322,286,Rendah,0,0.3337363431586322
M0281,Atelier Sembada,Fashion,clothing,retailer,Bandung,Buah Batu,Ya,QRIS,67380897.0,2.0,0.146429,0.001080842361836,0.0006952076677316,10,26.0,0.5,0.0732145,16.0,0,5.333333333333333,18.025872123250725,13.0,16.0,3.7,3.0,1,1,1,True,0.2158886250319609,505,Rendah,0,0.2158886250319609
M0280,Toko Busana Pak Joko,Fashion,footwear,retailer,Bekasi,Harapan Indah,Ya,QRIS + EDC,779830213.0,4.0,0.255205,0.0019368663317525,0.0065277955271565,18,41.0,0.75,0.06380125,31.0,0,6.2,20.47458677959444,17.0,33.0,3.5,3.0,1,0,1,True,0.4174036901244527,177,Sedang,0,0.4174036901244527
M0279,Grosir Kain Berkah,Fashion,accessories,supplier,Depok,Cimanggis,Ya,QRIS,113445313.0,6.0,0.410385,0.002496270273669,0.0050453674121405,7,67.0,0.8333333333333334,0.0683975,31.0,1,4.428571428571429,18.546831463797623,13.0,13.0,3.1,3.0,1,1,0,True,0.5683712505915547,51,Tinggi,1,0.5683712505915547
M0315,Butik Kencana Mandiri,Fashion,clothing,retailer,Tangerang,Cipondoh,Ya,QRIS,43310176.0,6.0,0.408412,0.0024902836927717,0.0051731629392971,12,58.0,0.6666666666666666,0.0680686666666666,29.0,1,4.142857142857143,17.583898199998437,20.0,24.0,3.9,3.0,1,1,0,True,0.5257109500923451,71,Tinggi,1,0.5257109500923451
M0314,Selaras Mode Center,Fashion,footwear,retailer,Depok,Sawangan,Ya,QRIS + EDC,722379135.0,3.0,0.180953,0.00132350125085,0.0063642172523961,17,39.0,1.0,0.0603176666666666,29.0,0,7.25,20.39806067814388,25.0,32.0,4.0,3.0,1,0,1,True,0.3911702678599843,210,Sedang,0,0.3911702678599843
M0313,Atelier Berseri,Fashion,footwear,retailer,Depok,Cinere,Ya,QRIS,53440036.0,3.0,0.194512,0.0013010079831946,0.0004907348242811,7,67.0,0.6666666666666666,0.0648373333333333,20.0,0,5.0,17.794070779557693,4.0,12.0,3.9,2.0,1,1,0,True,0.309973741214936,355,Rendah,0,0.309973741214936
M0312,Butik Mentari Utama,Fashion,clothing,retailer,Bekasi,Grand Galaxy,Ya,QRIS,55914518.0,1.0,0.058824,0.0005461898562589,0.0,3,76.0,1.0,0.058824,20.0,0,10.0,17.839334636064585,12.0,23.0,3.9,5.0,1,1,0,True,0.2542210460137065,457,Rendah,0,0.2542210460137065
M0310,UD Mahardika Distribusi Sentosa,Fashion,clothing,supplier,Bogor,Sentul,Ya,QRIS,19726399.0,4.0,0.270865,0.0017449248696193,0.004820447284345,3,76.0,1.0,0.0677162499999999,17.0,0,3.4,16.797468398096424,7.0,12.0,4.4,1.0,1,1,1,True,0.47013533872100866,129,Sedang,0,0.47013533872100866
M0309,Pusat Tekstil Mas Dimas,Fashion,accessories,supplier,Bogor,Tanah Sareal,Ya,QRIS,63863511.0,7.0,0.412885,0.0026953477660395,0.0220217252396166,3,76.0,0.8571428571428571,0.0589835714285714,26.0,1,3.25,17.972258739040946,17.0,26.0,3.9,4.0,1,0,1,True,0.6124284349665503,35,Tinggi,1,0.6124284349665503
M0339,UD Harmoni Apparel Sejahtera,Fashion,textile,retailer,Bandung,Buah Batu,Ya,QRIS,48903329.0,2.0,0.157894,0.0014797272653549,0.0031642172523961,13,28.0,0.5,0.078947,18.0,0,6.0,17.705356050286035,13.0,16.0,3.8,2.0,1,0,1,True,0.2485070786167007,469,Rendah,0,0.2485070786167007
M0338,PT Harmoni Mode Indonesia,Fashion,clothing,retailer,Bandung,Dago,Ya,QRIS + EDC,2675086874.0,3.0,0.162075,0.0012072226643288,0.0085725239616613,12,58.0,0.3333333333333333,0.054025,42.0,0,10.5,21.70724769340254,11.0,33.0,0.0,4.0,0,1,0,True,0.21064648649650736,515,Rendah,0,0.21064648649650736
M0336,PT Bintang Garmen Niaga Raya,Fashion,textile,retailer,Tangerang,Cipondoh,Ya,QRIS + EDC,1844682008.0,5.0,0.306007,0.0019432352267747,0.0047488817891373,12,58.0,0.6,0.0612014,47.0,0,7.833333333333333,21.335572746738915,12.0,44.0,0.0,5.0,0,1,1,True,0.4173201917763506,178,Sedang,0,0.4173201917763506
M0334,Sinar Tekstil Distribusi,Fashion,accessories,supplier,Bogor,Bogor Tengah,Ya,QRIS + EDC,17971922.0,3.0,0.180119,0.0013141882022328,0.0051373801916932,3,76.0,0.6666666666666666,0.0600396666666666,17.0,0,4.25,16.704321264720544,16.0,14.0,3.8,3.0,1,1,0,True,0.3069168538381207,364,Rendah,0,0.3069168538381207
M0302,Rumah Mode Arunika,Fashion,accessories,retailer,Jakarta,Menteng,Ya,QRIS,32963242.0,1.0,0.05,0.0005580309696414,0.0,18,41.0,1.0,0.05,16.0,0,8.0,17.310903650155662,11.0,11.0,0.0,3.0,0,0,0,True,0.2526242103316171,460,Rendah,0,0.2526242103316171
M0300,UD Gemilang Distribusi Persada,Fashion,footwear,supplier,Bekasi,Jababeka,Ya,QRIS + EDC,843220808.0,2.0,0.129032,0.0010612537293395,0.0005111821086261,17,39.0,0.5,0.064516,29.0,0,9.666666666666666,20.552739414052173,10.0,26.0,3.8,3.0,1,1,0,True,0.20957489496998216,519,Rendah,0,0.20957489496998216
M0299,CV Gemilang Distribusi Retailindo,Fashion,clothing,supplier,Tangerang,Cipondoh,Ya,QRIS,391296751.0,4.0,0.249091,0.0017416533655581,0.0047130990415335,12,58.0,0.5,0.0622727499999999,33.0,0,6.6,19.78497678660952,24.0,23.0,3.8,6.0,1,0,1,True,0.33879951562737104,274,Rendah,0,0.33879951562737104
M0298,Konveksi Prima Cemerlang,Fashion,clothing,supplier,Jakarta,Menteng,Ya,QRIS,69168922.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0,0.0,18.05206223012159,15.0,16.0,4.2,5.0,1,0,1,False,0.0,628,Tidak Teranalisis,0,0.0
M0296,Jelita Busana Store,Fashion,textile,retailer,Tangerang,Cipondoh,Ya,QRIS + EDC,2643850797.0,3.0,0.184005,0.0012838582580797,0.0031948881789137,6,16.0,0.0,0.061335,45.0,0,11.25,21.695502326935124,19.0,39.0,3.9,5.0,1,1,1,True,0.1391016975770636,562,Rendah,0,0.1391016975770636
M0295,UD Cakrawala Distribusi Retailindo,Fashion,footwear,supplier,Depok,Sawangan,Ya,QRIS + EDC,1810019475.0,7.0,0.417447,0.0026816769328087,0.0244907348242811,12,58.0,0.5714285714285714,0.0596352857142857,46.0,1,5.75,21.31660344238725,10.0,31.0,0.0,3.0,0,0,0,True,0.5412688472486207,66,Tinggi,1,0.5412688472486207
M0353,Swalayan Berseri Bersama,Grocery,distributor,retailer,Bekasi,Kemang Pratama,Ya,QRIS + EDC,44721485.0,3.0,0.160998,0.0012780603441229,0.0081226837060702,5,19.0,1.0,0.053666,28.0,0,7.0,17.61596461523937,14.0,22.0,4.1,4.0,1,1,0,True,0.3822344839641156,223,Sedang,0,0.3822344839641156
M0352,Agen Pangan Cakrawala,Grocery,distributor,supplier,Jakarta,Kemang,Ya,QRIS + EDC,347226917.0,4.0,0.281345,0.0021290108311172,0.0066760383386581,8,46.0,1.0,0.07033625,22.0,0,4.4,19.66548906654711,16.0,38.0,3.5,5.0,1,1,1,True,0.5013869770990016,94,Tinggi,1,0.5013869770990016
M0350,PT Sinar Mode Sejahtera,Fashion,footwear,retailer,Jakarta,Thamrin,Ya,QRIS + EDC,2255069889.0,3.0,0.178093,0.0013338536855085,0.0049840255591054,5,19.0,0.6666666666666666,0.0593643333333333,49.0,0,12.25,21.53644680276889,17.0,42.0,4.5,5.0,1,1,1,True,0.3077996845541629,361,Rendah,0,0.3077996845541629
M0486,Buana Pangan Distribusi,Grocery,supermarket,supplier,Bandung,Buah Batu,Ya,QRIS,464924156.0,1.0,0.050847,0.0005788229612424,0.0,9,20.0,0.0,0.050847,23.0,0,11.5,19.957384847023047,18.0,22.0,4.2,5.0,1,1,1,True,0.004394260034145081,617,Rendah,0,0.004394260034145081
M0485,Grosir Sembako Adikara,Grocery,supermarket,supplier,Depok,Cinere,Ya,QRIS,26766603.0,4.0,0.254218,0.0016763207710386,0.0059399361022364,17,39.0,1.0,0.0635545,19.0,0,3.8,17.102665549025716,13.0,16.0,4.0,3.0,1,1,1,True,0.46041767804557754,138,Sedang,0,0.46041767804557754
M0516,Gadget Corner Selaras,Electronics,accessories,retailer,Jakarta,Kemang,Ya,QRIS,27977242.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0,0.0,17.14690198767913,6.0,22.0,4.0,3.0,1,1,1,False,0.0,628,Tidak Teranalisis,0,0.0
M0515,Digital Store Mahardika,Electronics,computer,retailer,Jakarta,Menteng,Ya,QRIS + EDC,2903870786.0,3.0,0.162658,0.0012080416371316,0.0059450479233226,0,44.0,0.3333333333333333,0.0542193333333333,50.0,0,12.5,21.789310438084325,16.0,50.0,3.9,4.0,1,1,0,True,0.21087005222526337,514,Rendah,0,0.21087005222526337
M0514,Toko Elektronik Langgeng,Electronics,computer,retailer,Depok,Cimanggis,Ya,QRIS + EDC,924367516.0,2.0,0.118966,0.0009518983073259,0.0011501597444089,7,67.0,1.0,0.059483,32.0,0,10.666666666666666,20.644620296197115,18.0,27.0,4.1,7.0,1,1,1,True,0.32369472738325034,317,Rendah,0,0.32369472738325034
M0513,Pusat Komponen Berseri Sukses,Electronics,accessories,supplier,Bekasi,Grand Galaxy,Ya,QRIS,89320688.0,1.0,0.061224,0.000676859368751,0.0,17,39.0,1.0,0.061224,15.0,0,7.5,18.307743698744368,6.0,29.0,0.0,2.0,0,1,0,True,0.26452693869420635,417,Rendah,0,0.26452693869420635
M0511,Supplier Komputer Sejahtera,Electronics,computer,supplier,Jakarta,Sudirman,Ya,QRIS + EDC,931391049.0,3.0,0.205357,0.0015511281716751,0.005132268370607,0,44.0,0.3333333333333333,0.0684523333333333,29.0,0,7.25,20.652189779275915,21.0,48.0,3.8,6.0,1,1,0,True,0.248117056941032,470,Rendah,0,0.248117056941032
M0508,Supplier Komputer Langgeng,Electronics,gadget,supplier,Bandung,Dago,Ya,QRIS + EDC,272242060.0,6.0,0.391573,0.0027059871415679,0.0142159744408945,13,28.0,0.8333333333333334,0.0652621666666666,25.0,1,3.571428571428572,19.42220215865428,8.0,22.0,4.3,3.0,1,0,1,True,0.5785679079757046,47,Tinggi,1,0.5785679079757046
M0507,Toko Elektronik Bintang,Electronics,gadget,retailer,Bogor,Sentul,Ya,QRIS + EDC,884787513.0,10.0,0.616874,0.0037393682714527,0.0260651757188498,3,76.0,0.9,0.0616874,33.0,1,3.0,20.60085807696912,25.0,45.0,0.0,3.0,0,0,1,True,0.8253962942216234,6,Tinggi,1,0.8253962942216234
M0506,Grosir Elektronik Mentari,Electronics,accessories,supplier,Tangerang,Alam Sutera,Ya,QRIS + EDC,84249068.0,7.0,0.477453,0.0031386570846003,0.0148140575079872,12,58.0,1.0,0.0682075714285714,25.0,1,3.125,18.249288076690583,10.0,17.0,4.0,2.0,1,0,0,True,0.6989002541721724,16,Tinggi,1,0.6989002541721724
M0504,Distributor Gadget Nawasena,Electronics,service,supplier,Bandung,Setiabudhi,Ya,QRIS,478731389.0,1.0,0.053333,0.000760565508885,0.0,4,30.0,0.0,0.053333,25.0,0,12.5,19.98665022564093,7.0,28.0,4.0,3.0,1,0,1,True,0.0184897850260122,590,Rendah,0,0.0184897850260122
M0503,PT Berseri Distribusi Mandiri,Electronics,accessories,supplier,Bogor,Cibinong,Ya,QRIS + EDC,3188429143.0,12.0,0.7006209999999999,0.0045913969744553,0.0374747603833865,3,76.0,0.8333333333333334,0.0583850833333333,48.0,1,3.692307692307693,21.882794201111068,10.0,22.0,4.3,3.0,1,1,1,True,0.9404444214301575,1,Tinggi,1,0.9404444214301575
M0317,PT Anugerah Busana Persada,Fashion,textile,retailer,Bogor,Cibinong,Ya,QRIS + EDC,6408881389.0,5.0,0.316672,0.0019956840737048,0.0059706070287539,3,76.0,0.8,0.0633343999999999,70.0,0,11.666666666666666,22.58095058250992,12.0,68.0,3.8,6.0,1,1,0,True,0.47417236024134646,123,Sedang,0,0.47417236024134646
M0342,Butik Gemilang Cemerlang,Fashion,clothing,retailer,Bandung,Buah Batu,Ya,QRIS + EDC,107493631.0,2.0,0.1393019999999999,0.0010908934935306,0.0011194888178913,18,41.0,0.5,0.0696509999999999,24.0,0,8.0,18.492942166568096,19.0,22.0,3.9,5.0,1,0,1,True,0.21463481212336527,507,Rendah,0,0.21463481212336527
M0341,Sahabat Garmen House,Fashion,textile,retailer,Bandung,Braga,Ya,QRIS + EDC,447255680.0,6.0,0.389588,0.0026730149859193,0.0129226837060702,10,26.0,0.5,0.0649313333333333,27.0,1,3.857142857142857,19.918640982340627,20.0,31.0,3.8,8.0,1,1,0,True,0.49224796421649464,101,Sedang,0,0.49224796421649464
M0372,Distributor Kelontong Karya,Grocery,supermarket,supplier,Bekasi,Kemang Pratama,Ya,QRIS,27375499.0,1.0,0.068182,0.0006781025969539,0.0,13,28.0,0.0,0.068182,21.0,0,10.5,17.125159010774322,16.0,22.0,3.4,3.0,1,1,0,True,0.01656616906693692,594,Rendah,0,0.01656616906693692
M0370,Pusat Grosir Selaras Baru,Grocery,supermarket,supplier,Bogor,Dramaga,Ya,QRIS,20679830.0,2.0,0.15293,0.0010701217185575,0.0,3,76.0,1.0,0.076465,13.0,0,4.333333333333333,16.84466943542411,10.0,15.0,4.1,3.0,1,0,0,True,0.3419178559786132,271,Rendah,0,0.3419178559786132
M0368,Grosir Sembako Berkah,Grocery,supermarket,supplier,Depok,Sawangan,Ya,QRIS + EDC,53632235.0,5.0,0.359207,0.002263849718173,0.0060575079872204,7,67.0,0.4,0.0718414,18.0,0,3.0,17.797660863172204,13.0,22.0,0.0,3.0,0,1,0,True,0.4058496231707794,190,Sedang,0,0.4058496231707794
M0367,Toko Sembako Kang Dedi,Grocery,supermarket,retailer,Tangerang,BSD,Ya,QRIS + EDC,716891813.0,3.0,0.178555,0.001228782495817,0.0031335463258785,6,16.0,0.3333333333333333,0.0595183333333333,42.0,0,10.5,20.39043550015001,13.0,28.0,3.9,3.0,1,0,1,True,0.21684887946587547,502,Rendah,0,0.21684887946587547
M0366,PT Sahabat Grosir Sejahtera,Grocery,toko_kelontong,retailer,Depok,Margonda,Ya,QRIS,1799993631.0,6.0,0.355896,0.0026351343616853,0.0159642172523961,7,67.0,0.6666666666666666,0.0593159999999999,36.0,1,5.142857142857143,21.311048964064494,12.0,29.0,3.9,5.0,1,1,1,True,0.5216912243497337,79,Tinggi,1,0.5216912243497337
M0365,Langgeng Sembako House,Grocery,distributor,retailer,Bogor,Sentul,Ya,QRIS + EDC,805980707.0,3.0,0.177877,0.0011815704768632,0.0028779552715654,3,76.0,0.6666666666666666,0.0592923333333333,37.0,0,9.25,20.507570364700573,5.0,34.0,0.0,3.0,0,0,1,True,0.2965115462436452,376,Rendah,0,0.2965115462436452
M0333,PT Jelita Distribusi Internasional,Fashion,footwear,supplier,Tangerang,Karawaci,Ya,QRIS + EDC,2441309267.0,4.0,0.238644,0.0015667344381789,0.0023054313099041,12,58.0,0.75,0.059661,33.0,0,6.6,21.61580031758704,13.0,30.0,0.0,6.0,0,0,1,True,0.38547877722859214,220,Sedang,0,0.38547877722859214
M0331,Galeri Fashion Sembada,Fashion,footwear,retailer,Bandung,Setiabudhi,Ya,QRIS,45256015.0,1.0,0.067797,0.0006726620177036,0.0,15,53.0,1.0,0.067797,19.0,0,9.5,17.627846169549347,11.0,18.0,4.1,2.0,1,1,0,True,0.26605727809661617,414,Rendah,0,0.26605727809661617
M0330,Butik Arunika Juara,Fashion,clothing,retailer,Bogor,Dramaga,Ya,QRIS,50759715.0,5.0,0.286844,0.0017769284485511,0.0111284345047923,3,76.0,0.6,0.0573688,22.0,0,3.6666666666666665,17.74261360583815,14.0,23.0,4.2,3.0,1,1,1,True,0.39969477917098173,199,Sedang,0,0.39969477917098173
M0327,Butik Nawasena Pilihan,Fashion,accessories,retailer,Bekasi,Grand Galaxy,Ya,QRIS + EDC,58125197.0,2.0,0.130253,0.0010294655616982,0.0017482428115015,0,44.0,0.5,0.0651265,13.0,0,4.333333333333333,17.878109828317605,8.0,10.0,3.8,1.0,1,0,0,True,0.20757294930839634,523,Rendah,0,0.20757294930839634
M0326,PT Tunas Distribusi Sentosa,Fashion,accessories,supplier,Bekasi,Harapan Indah,Ya,QRIS + EDC,2037292454.0,2.0,0.103571,0.0009806716053895,0.0014517571884984,0,44.0,1.0,0.0517855,44.0,0,14.666666666666666,21.43488753531426,14.0,18.0,0.0,4.0,0,0,0,True,0.32150703785747076,323,Rendah,0,0.32150703785747076
M0356,PT Prima Retail Niaga Raya,Grocery,toko_kelontong,retailer,Bogor,Sentul,Ya,QRIS + EDC,3255358224.0,6.0,0.399899,0.0024306585369923,0.0158364217252396,3,76.0,0.3333333333333333,0.0666498333333333,38.0,1,5.428571428571429,21.903568160314915,16.0,59.0,4.0,5.0,1,0,0,True,0.4355986989770477,164,Sedang,0,0.4355986989770477
M0354,Warung Adikara Mart,Grocery,toko_kelontong,retailer,Depok,Cinere,Ya,QRIS + EDC,915199612.0,4.0,0.22985,0.0015994754568213,0.0052651757188498,8,46.0,0.5,0.0574625,28.0,0,5.6,20.634652755731327,10.0,29.0,0.0,5.0,0,0,0,True,0.32293126645769277,318,Rendah,0,0.32293126645769277
M0469,PT Gemilang Grosir Nusantara,Grocery,toko_kelontong,retailer,Tangerang,Alam Sutera,Ya,QRIS + EDC,2076030914.0,4.0,0.210245,0.0017217332355252,0.0077188498402555,1,29.0,0.5,0.05256125,43.0,0,8.6,21.45372369375767,11.0,28.0,0.0,3.0,0,1,0,True,0.32645769466278357,304,Rendah,0,0.32645769466278357
M0500,Digital Store Nawasena,Electronics,computer,retailer,Depok,Margonda,Ya,QRIS,49493721.0,2.0,0.144164,0.0011043884331426,0.0005827476038338,8,46.0,0.5,0.072082,14.0,0,4.666666666666667,17.717356391212704,7.0,9.0,3.5,3.0,1,1,0,True,0.21699067044605994,501,Rendah,0,0.21699067044605994
M0499,UD Sembada Digital Utama,Electronics,gadget,retailer,Bekasi,Grand Galaxy,Ya,QRIS + EDC,969488465.0,5.0,0.317074,0.0022483265086982,0.0097789137380191,1,29.0,0.8,0.0634148,39.0,0,6.5,20.692279135722163,15.0,30.0,3.4,3.0,1,1,1,True,0.4929119397175068,100,Sedang,0,0.4929119397175068
M0498,Komputer Mitra Cemerlang,Electronics,gadget,retailer,Jakarta,Tebet,Ya,QRIS + EDC,321253426.0,2.0,0.130556,0.0010122287839778,0.0005162939297124,18,41.0,0.5,0.065278,27.0,0,9.0,19.58774086182109,15.0,20.0,4.1,3.0,1,0,0,True,0.2063869107601727,527,Rendah,0,0.2063869107601727
M0497,Komputer Langgeng Asri,Electronics,gadget,retailer,Bandung,Braga,Ya,QRIS,91003110.0,1.0,0.083333,0.0007693807264199,0.0,13,28.0,0.0,0.083333,16.0,0,8.0,18.32640425070996,12.0,10.0,3.6,1.0,1,0,1,True,0.027536826326091297,585,Rendah,0,0.027536826326091297
M0496,UD Langgeng Komputer Nusantara,Electronics,computer,retailer,Tangerang,Cipondoh,Ya,QRIS + EDC,854087560.0,2.0,0.142857,0.0010365157263541,0.000761661341853,12,58.0,1.0,0.0714285,24.0,0,8.0,20.56554427694192,12.0,25.0,0.0,4.0,0,1,1,True,0.3366206540357962,280,Rendah,0,0.3366206540357962
M0495,CV Gemilang Inovasi Utama,Electronics,service,retailer,Jakarta,Kemang,Ya,QRIS,1186367386.0,3.0,0.167627,0.0012765306592245,0.0046977635782747,8,46.0,0.6666666666666666,0.0558756666666666,30.0,0,7.5,20.894161859367685,13.0,22.0,3.7,3.0,1,1,1,True,0.30064384881908734,370,Rendah,0,0.30064384881908734
M0494,Servis Elektronik Pak Surya,Electronics,gadget,retailer,Bandung,Setiabudhi,Ya,QRIS,44527518.0,1.0,0.06,0.0006301460074442,0.0,13,28.0,1.0,0.06,22.0,0,11.0,17.611617960497586,9.0,17.0,3.5,2.0,1,1,1,True,0.2607402103319358,434,Rendah,0,0.2607402103319358
M0493,Sahabat Inovasi House,Electronics,gadget,retailer,Depok,Cimanggis,Ya,QRIS + EDC,59832984.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0,0.0,17.90706765548053,5.0,14.0,0.0,2.0,0,1,0,False,0.0,628,Tidak Teranalisis,0,0.0
